mack,nam,quy,eps,roe,roa,pb,pe,lnst_yoy,nophaitra_vcsh,vonhoa_tts
CTD,2023,2,404.9824196,0.003651607,0.001455444,0.627970744,170.1308419,NULL,1.584112338,0.23986597
CTD,2023,3,895.3918715,0.008023589,0.003178758,0.432035026,53.3844471,NULL,1.46462062,0.173082837
CTD,2023,4,696.2701672,0.008251073,0.003273972,0.822235554,98.81221865,2.66164408,1.57532767,0.315266206
CTD,2024,1,1049.68469,0.012393895,0.004926478,0.866783164,69.54469345,3.754850391,1.457000981,0.348488806
CTD,2024,2,690.1194313,0.008062019,0.003149398,0.825175149,101.5766211,1.288479416,1.661862819,0.306316979
CTD,2024,3,929.8440319,0.010760853,0.003989039,0.743559691,68.61365757,0.394585369,1.732980206,0.268740077
CTD,2024,4,1046.706383,0.012044646,0.004118203,0.799883276,65.63445217,0.514123434,2.116305434,0.253544592
CTD,2025,1,571.7318546,0.006554103,0.002145582,0.982842789,148.6710935,-0.455308691,1.993496385,0.324415877
CTD,2025,2,2016.760234,0.02275813,0.007212863,0.964040403,42.39472723,1.921980286,2.312988502,0.287662903
CTD,2025,3,2906.511824,0.032351514,0.009685353,0.864798651,26.8706975,2.17248326,2.366644437,0.254081727
CTG,2020,1,648.4565305,0.030796924,0.001952385,0.868454995,26.52452276,-0.052919478,14.51367084,0.052380058
CTG,2020,2,959.2430654,0.045175846,0.002932524,1.055835564,22.46563022,1.041673924,14.29949809,0.064732305
CTG,2020,3,627.557915,0.028497285,0.001872749,1.261421294,42.30685227,-0.069720628,14.13642823,0.078382524
CTG,2020,4,1442.448684,0.064013586,0.004150111,1.599829379,23.95232523,1.036063945,14.70561803,0.095899903
CTG,2021,1,1735.383008,0.073017896,0.004819469,1.720529095,23.13610298,1.691023933,13.63443898,0.111232452
CTG,2021,2,468.2296655,0.02481522,0.001630428,2.868260342,112.5516042,-0.363905144,14.79682636,0.171935292
CTG,2021,3,511.8392942,0.026112303,0.001688317,1.610646965,59.39364238,0.052949012,14.14425056,0.100907521
CTG,2021,4,607.0352453,0.031514772,0.002001813,1.837702835,55.84519228,-0.447823724,15.35446231,0.106369996
CTG,2022,1,970.4846088,0.048950367,0.002940498,1.670853469,33.43690328,-0.274022195,15.92564303,0.093733113
CTG,2022,2,966.6363026,0.046557448,0.002790546,1.284668683,27.05257389,1.038292465,15.45288633,0.074314476
CTG,2022,3,694.6527757,0.031783736,0.001928999,1.101516655,33.3979807,0.346371749,15.49996964,0.063681789
CTG,2022,4,858.8514752,0.038609653,0.002324424,1.268057201,31.72841962,0.387133618,15.71876617,0.072414592
CTG,2023,1,1000.130342,0.043698966,0.002660066,1.298182394,29.19619451,0.028371966,15.14909371,0.076935761
CTG,2023,2,1082.724932,0.045571676,0.002857524,1.252053142,27.24607066,0.124508129,14.75553655,0.076215955
CTG,2023,3,803.8442513,0.03245216,0.002078368,1.232266931,37.3828636,0.173408514,14.47753282,0.07647613
CTG,2023,4,1123.05424,0.048850401,0.003088252,1.202518484,24.13062436,0.463639777,15.14828169,0.071595888
CTG,2024,1,923.4297244,0.039012985,0.002434183,1.518437496,38.49778609,0.035461783,14.91036507,0.091885745
CTG,2024,2,999.1253715,0.040587136,0.002552155,1.269257501,31.02713722,0.027681146,14.89608689,0.077018112
CTG,2024,3,973.159596,0.037496637,0.002364948,1.456267719,37.96910615,0.333012264,14.81569664,0.08898645
CTG,2024,4,1824.630551,0.068245185,0.004280732,1.412752099,20.71652258,0.63155725,15.0627078,0.085095469
CTG,2025,1,1009.10304,0.036361161,0.002265336,1.492574873,41.07608276,0.099322462,15.03993091,0.090120837
CTG,2025,2,1800.726231,0.061370348,0.003839636,1.416143107,23.26838988,0.802802328,14.93022404,0.086214916
CTG,2025,3,1573.332772,0.051017557,0.003169587,1.655041465,32.28814712,0.639372812,15.25579634,0.098783469
CTR,2020,1,836.1216349,0.05594735,0.01977065,1.828872784,33.0095513,0.356734853,1.862374068,0.627367326
CTR,2020,2,785.6168346,0.049876391,0.016650468,2.805039506,56.64338904,0.208619428,2.122300898,0.883322116
CTR,2020,3,991.7361493,0.072017035,0.021427137,3.432385103,46.38330471,0.464207026,2.604506811,0.935806779
CTR,2020,4,1468.970409,0.104375408,0.028726037,4.811726686,47.51627371,0.871517997,2.659709271,1.29105859
CTR,2021,1,997.3792756,0.064985356,0.019205985,6.01021375,94.04646988,0.410645146,2.127445353,1.883514655
CTR,2021,2,883.455866,0.073276643,0.022029542,6.130025254,80.1398267,0.721527006,2.533350241,1.696284886
CTR,2021,3,986.1514559,0.080194191,0.023872997,6.47535419,82.13748457,0.312302378,2.19829532,1.980922061
CTR,2021,4,1403.471982,0.104300769,0.033538564,6.327232149,62.41663612,0.236799115,2.029861486,2.046453426
CTR,2022,1,959.961854,0.065689777,0.022473448,7.350461822,113.5461785,0.246065049,1.823023879,2.556613922
CTR,2022,2,899.7323614,0.074732951,0.024854558,5.358474408,68.9093809,0.253734953,2.197703118,1.641493709
CTR,2022,3,1121.063528,0.090017367,0.027065318,4.670046043,53.52060655,0.399311183,2.441567617,1.331017708
CTR,2022,4,1071.275734,0.078472777,0.021887153,3.613159426,47.04671113,-0.060435741,2.717901992,0.954325799
CTR,2023,1,948.4550519,0.064304123,0.017791731,4.050861874,64.3151195,0.216199076,2.518039176,1.133482354
CTR,2023,2,1085.238319,0.072680262,0.020224211,4.919515602,64.96268956,0.206250108,2.673185943,1.317244857
CTR,2023,3,1229.21781,0.080538464,0.021639463,4.950765354,63.37363433,0.09636149,2.766260743,1.296429757
CTR,2023,4,1247.066581,0.074806854,0.02068547,5.34394674,73.61274964,0.163851074,2.478821371,1.51835078
CTR,2024,1,1015.26171,0.059812765,0.017122817,8.441213469,136.2210341,0.070325971,2.508203566,2.379334807
CTR,2024,2,1093.737657,0.066394765,0.018654001,8.675530906,128.5500222,0.007676388,2.610945004,2.377399299
CTR,2024,3,1278.678202,0.082077376,0.021690822,8.645906451,98.85208007,0.040237289,2.975701207,2.151118121
CTR,2024,4,1317.633813,0.084776644,0.02179971,7.70646999,94.48755701,0.056812029,2.810196687,2.004014238
CTR,2025,1,1063.991616,0.062885146,0.016431244,5.921363357,96.80527409,0.047997384,2.842951196,1.528574637
CTR,2025,2,1269.568748,0.072637969,0.018735811,5.945525444,80.97237756,0.160761669,2.911186014,1.508654428
CTR,2025,3,1476.931215,0.081386513,0.021690704,4.571560299,58.02572194,0.155045275,2.605313972,1.259537653
CTS,2020,1,-864.395507,-0.07258662,-0.037680067,0.479207133,-6.131452509,-2.991203843,0.704934036,0.270874103
CTS,2020,2,958.6718013,0.08030548,0.043015036,0.608617587,7.614701914,5.487289303,1.01684003,0.291912295
CTS,2020,3,155.9603831,0.012499511,0.005855468,0.61504943,47.96089785,1.763020279,1.251043037,0.264661777
CTS,2020,4,954.536541,0.073242481,0.027898578,1.203584185,16.55253552,1.166102255,1.973137668,0.393362047
CTS,2021,1,374.9706324,0.027375501,0.008658663,1.224881762,44.13678984,NULL,2.345034519,0.356334613
CTS,2021,2,1191.788577,0.082627325,0.025141823,1.589436305,19.46654,0.243166405,2.232083839,0.479733779
CTS,2021,3,282.063884,0.018675321,0.005628921,1.820454878,96.07752547,0.808561113,2.401819373,0.522567201
CTS,2021,4,1783.744348,0.110541194,0.031104138,2.779098292,25.98466538,0.868702005,2.690061899,0.737638862
CTS,2022,1,501.3017557,0.031444878,0.007988243,2.129708793,67.12523868,0.443840341,3.177377145,0.499793023
CTS,2022,2,30.48607933,0.001893564,0.000501422,0.966872839,500.228312,-0.972373901,2.374527769,0.280999415
CTS,2022,3,89.2021725,0.007155179,0.002227555,1.340598177,184.4125489,-0.558019808,2.050729493,0.431171757
CTS,2022,4,-22.22042342,-0.001779349,-0.00061702,1.033568848,-569.2960823,-1.017409832,1.716343909,0.37345307
CTS,2023,1,72.47126798,0.005790612,0.001883493,1.357723523,231.1260789,-0.812921324,2.429878749,0.388802164
CTS,2023,2,514.2874959,0.040191418,0.011390749,1.679084628,41.80541073,20.83041764,2.623412934,0.455333685
CTS,2023,3,455.1638974,0.034328739,0.008896252,2.17968417,63.49361222,4.10261,3.08621668,0.5244153
CTS,2023,4,218.3256492,0.01605841,0.003899308,2.0994946,129.6228826,NULL,3.149815573,0.497602226
CTS,2024,1,668.0790675,0.047488079,0.012919119,2.709610839,57.62790944,8.218537031,2.225658143,0.827029847
CTS,2024,2,140.4671311,0.009723584,0.002810916,2.707288171,274.4414276,-0.726870413,2.692329204,0.722019522
CTS,2024,3,354.312051,0.024149523,0.006119065,2.775682562,114.8704931,-0.221572596,3.193655399,0.652096845
CTS,2024,4,391.1745541,0.026049189,0.006470618,2.377288488,90.75232433,0.791702237,2.860840404,0.606900897
CTS,2025,1,712.6731995,0.045958463,0.011527825,2.49872518,54.86385629,0.066749782,3.106987094,0.600152575
CTS,2025,2,826.2519652,0.072188282,0.01736436,2.301801341,32.43562633,7.41350536,3.20451973,0.540129562
CTS,2025,3,1271.859961,0.101722974,0.024649553,3.190997585,32.62937844,4.134433753,3.057283623,0.77457665
DBC,2020,1,3827.85278,0.108963223,0.035743228,0.507508773,4.911369658,16.38675233,1.939435005,0.172655212
DBC,2020,2,3831.099224,0.113241852,0.040118789,1.252465888,11.58936311,52.28797944,1.716558024,0.461048826
DBC,2020,3,3692.228564,0.10102912,0.03810345,1.260550106,12.85131708,18.95601295,1.590119877,0.486676357
DBC,2020,4,2514.28242,0.064635445,0.025931473,1.411972894,22.55116591,0.020326447,1.401085543,0.588056056
DBC,2021,1,3484.234189,0.083567113,0.03542566,1.343939575,16.67511334,0.046757925,1.319797598,0.579334842
DBC,2021,2,1864.760657,0.046718823,0.020359001,1.556956489,33.83812275,-0.464586773,1.270460883,0.685744688
DBC,2021,3,1197.591194,0.02912658,0.012900741,1.3763082,47.92954416,-0.643212677,1.245387809,0.612948995
DBC,2021,4,968.6984071,0.023495126,0.010328186,1.79124637,75.35885211,-0.576197099,1.305010693,0.777109787
DBC,2022,1,74.70319819,0.001834375,0.000786765,1.843007218,1003.97308,-0.976415794,1.358108772,0.78156158
DBC,2022,2,58.95234979,0.00305216,0.00126419,1.01809832,332.4719044,-0.933611077,1.470901972,0.412035092
DBC,2022,3,852.6971997,0.043332673,0.018080693,1.061963139,25.03819645,0.495215683,1.32550191,0.456659758
DBC,2022,4,-925.7575688,-0.047133026,-0.018447979,0.735199059,-15.23076935,-3.006902558,1.795403471,0.263002843
DBC,2023,1,-1325.314341,-0.071577396,-0.025545127,0.772972186,-10.41262407,-38.25609246,1.809082097,0.275168955
DBC,2023,2,1350.485468,0.072887292,0.026508275,1.109164114,15.77210604,21.90808547,1.694310975,0.411668929
DBC,2023,3,51.50238806,0.002678315,0.001007353,1.137357886,425.2230008,-0.939600613,1.623311453,0.433558084
DBC,2023,4,26.66120438,0.001383669,0.000511343,1.421028118,1027.710512,NULL,1.788480361,0.509606644
DBC,2024,1,300.029556,0.015440109,0.005689474,1.654593948,107.9893609,NULL,1.640269266,0.626676214
DBC,2024,2,600.9674373,0.030223071,0.011257424,1.684601805,56.57544468,-0.55499896,1.72784531,0.617431262
DBC,2024,3,932.7733151,0.054706821,0.022789454,1.487142795,31.09008323,24.04642343,1.155555641,0.689805881
DBC,2024,4,713.7507621,0.035938488,0.016946377,1.372795175,38.87911786,36.02233387,1.087110477,0.657651953
DBC,2025,1,1518.695332,0.072606203,0.035626682,1.376460505,19.58918249,6.000089468,0.992015661,0.690888526
DBC,2025,2,1514.843349,0.068454523,0.034981085,1.501852601,22.44456499,2.48589062,0.923376554,0.780733512
DBC,2025,3,891.1022922,0.044258019,0.022760295,1.324288988,30.58010313,0.098616386,0.964762591,0.673930514
DCM,2020,1,172.4935561,0.015051713,0.009081108,0.460392382,30.78375865,-0.50727598,0.648449938,0.27575296
DCM,2020,2,500.9919647,0.042279987,0.027152125,0.709367558,17.00626078,1.373373882,0.469379902,0.477202646
DCM,2020,3,194.6646973,0.015880467,0.010998668,0.974417101,60.87390351,10.53634448,0.418633069,0.679223719
DCM,2020,4,385.8111842,0.031625086,0.022604995,1.186502807,36.28718029,0.650695746,0.378864661,0.849356771
DCM,2021,1,286.8871963,0.023712634,0.017563555,1.447666155,60.82530076,0.639110292,0.321922313,1.082069669
DCM,2021,2,555.3993317,0.044962442,0.033230102,1.668886527,37.81063246,0.112000922,0.382927497,1.193698902
DCM,2021,3,711.5498816,0.055805076,0.039466909,2.122845655,37.17237636,2.637670692,0.445344348,1.453823889
DCM,2021,4,2067.578887,0.153596581,0.107029875,2.576734608,17.75022962,4.397922171,0.426089292,1.791287459
DCM,2022,1,2862.764149,0.183076753,0.12758855,2.55213423,15.00298235,9.010062878,0.442367444,1.756882342
DCM,2022,2,1925.532802,0.107643354,0.075954491,1.748064037,17.00827946,2.439161354,0.394586783,1.245822871
DCM,2022,3,1374.701329,0.074119048,0.053435217,1.842196951,24.51441582,0.9548188,0.379394291,1.32780394
DCM,2022,4,1989.539101,0.103476668,0.076272216,1.332412349,13.31966785,-0.039420119,0.335809636,0.990275847
DCM,2023,1,432.0531973,0.021449436,0.015984559,1.180816848,55.43298869,-0.848651682,0.347844576,0.870159265
DCM,2023,2,588.3257272,0.028541732,0.020730166,1.303871034,44.87310138,-0.693423736,0.405036664,0.895960844
DCM,2023,3,139.22359,0.007172463,0.004890734,1.886674889,235.233124,-0.898566413,0.537907761,1.178257707
DCM,2023,4,935.0193689,0.050545831,0.032959668,1.789449357,34.65168859,-0.531084289,0.529396799,1.125646265
DCM,2024,1,653.5738725,0.034520645,0.022567969,1.876899826,53.78121966,0.522088036,0.52985595,1.181968306
DCM,2024,2,1104.011179,0.058321096,0.03595683,2.024195221,32.60836546,0.873015076,0.71875664,1.132031889
DCM,2024,3,227.3661801,0.012251708,0.007478835,2.141990357,169.3303726,0.627124043,0.558420016,1.321797557
DCM,2024,4,696.6844655,0.037074422,0.023890158,1.926940165,51.09917296,-0.246230342,0.545502054,1.198221306
DCM,2025,1,777.1386413,0.039736858,0.025270234,1.732320559,42.52780423,0.178819662,0.598462052,1.036079915
DCM,2025,2,1484.933166,0.075684621,0.045393875,1.821959185,22.6946241,0.344899866,0.73821506,1.00120192
DCM,2025,3,618.9795201,0.031526532,0.019109577,1.947401498,60.01814082,1.719098342,0.563875146,1.191546486
DGC,2020,1,1465.336761,0.056194733,0.041334321,0.737208285,13.23927749,0.663021807,0.351423631,0.508624664
DGC,2020,2,1973.030203,0.072180819,0.051713573,1.434287948,20.01996723,0.682003924,0.438131714,0.929141682
DGC,2020,3,1515.935924,0.059744406,0.041817979,1.672643081,28.1014516,1.019953082,0.419771748,1.099548738
DGC,2020,4,1588.019468,0.059831377,0.041782667,2.005565032,32.17844681,0.397182042,0.444137974,1.294226022
DGC,2021,1,1908.7102,0.069735402,0.049151668,2.487363256,35.36419515,0.463019121,0.394826193,1.672017583
DGC,2021,2,1879.862417,0.074486693,0.053791793,3.126604522,43.40743198,0.234799722,0.375343902,2.188094625
DGC,2021,3,2796.339184,0.099956815,0.074052357,5.222334488,53.96341075,1.072504119,0.326712102,3.795359372
DGC,2021,4,7622.509942,0.244423428,0.184995797,4.519691088,20.97734227,4.760427779,0.316805596,3.280557385
DGC,2022,1,7808.232787,0.216112842,0.169578563,5.35425666,29.19994911,4.161007448,0.239140835,4.13558764
DGC,2022,2,4809.547336,0.221651769,0.178678735,4.772961403,24.22265379,4.692270766,0.241597185,3.667246113
DGC,2022,3,3723.089412,0.147866327,0.123338301,2.790605954,20.84290529,2.101318867,0.161887236,2.311080998
DGC,2022,4,2711.381007,0.102735722,0.08565728,2.140341037,21.72324725,-0.200083186,0.237364865,1.668679118
DGC,2023,1,2072.620229,0.075239195,0.061813348,1.814936828,24.75127826,-0.453956061,0.197405735,1.474232906
DGC,2023,2,2213.760621,0.077314271,0.065167233,2.131588797,28.8197375,-0.536399509,0.176018062,1.760310283
DGC,2023,3,2004.743093,0.06632019,0.056424337,2.92777755,46.63939251,-0.469604085,0.174788134,2.416693325
DGC,2023,4,1871.491771,0.060074824,0.048756941,3.06789409,50.44104466,-0.342176854,0.291759025,2.307627347
DGC,2024,1,1771.073285,0.057375119,0.046935573,3.855704865,69.67526475,-0.144453463,0.155764136,3.241296118
DGC,2024,2,2266.438963,0.067938363,0.058901387,3.663767419,54.04954734,0.00134866,0.151242931,3.014756746
DGC,2024,3,1858.925982,0.053586084,0.046668338,3.272265925,62.1326514,-0.080748233,0.145378145,2.708186198
DGC,2024,4,1967.744054,0.056401993,0.049045622,3.4024624,59.2556739,0.065451918,0.154750734,2.798902667
DGC,2025,1,2131.071385,0.059737413,0.051753731,2.772621112,46.73705476,0.188782614,0.153796029,2.290242655
DGC,2025,2,2217.733488,0.060353831,0.051315048,2.665877156,45.85762922,0.012002591,0.197179094,2.121591911
DGC,2025,3,1979.154471,0.051534903,0.042753593,2.287367473,46.38344371,0.089922659,0.21319521,1.794839987
DGW,2020,1,1045.535687,0.047324368,0.020691947,0.840686672,16.92912086,0.828791983,0.968575912,0.398565267
DGW,2020,2,1126.625633,0.048336279,0.02338451,1.705739688,33.99532096,0.47904274,1.159739248,0.740362771
DGW,2020,3,1739.694217,0.071771897,0.03298541,2.350570033,31.32734446,0.480639579,1.191549459,1.009434955
DGW,2020,4,1974.048142,0.077261485,0.031602403,3.405979895,43.41332826,0.673477684,1.679207542,1.201812274
DGW,2021,1,2481.679936,0.08870923,0.033294137,4.214593929,47.50814088,1.386860812,1.651027155,1.511178887
DGW,2021,2,2634.532746,0.087663716,0.034389069,4.302183193,49.19278388,1.4116713,1.456714345,1.672617209
DGW,2021,3,1212.835423,0.07523676,0.029854102,7.523758576,97.86983274,0.430516693,1.580836967,2.79031788
DGW,2021,4,3699.234812,0.20188417,0.063480966,6.361134546,33.49341318,2.843218602,2.669712703,1.672730479
DGW,2022,1,2327.118222,0.11157462,0.031903657,6.657484558,61.01967604,0.972414815,2.342975435,1.929046611
DGW,2022,2,839.3949066,0.067525001,0.021384277,9.468573432,138.1947866,0.174560158,1.978294552,3.082650042
DGW,2022,3,1105.659661,0.083835511,0.028289494,4.826893917,58.24577153,0.680964543,1.949868468,1.588862995
DGW,2022,4,955.1061415,0.06670283,0.023995075,2.640964397,39.52440295,-0.524592682,1.622650531,0.968637487
DGW,2023,1,475.1693019,0.033238896,0.013349093,1.988720905,60.39952473,-0.611508336,1.361635745,0.810477528
DGW,2023,2,496.8793615,0.034452472,0.013968605,2.822426716,83.72253553,-0.363603265,1.569239796,1.059560505
DGW,2023,3,612.9974125,0.039658134,0.015233047,3.77735813,94.45390604,-0.427037631,1.636285779,1.381309767
DGW,2023,4,536.1231322,0.034162446,0.012480157,3.492887147,97.55221676,-0.419834206,1.839534701,1.17145434
DGW,2024,1,553.519861,0.034858382,0.012976543,4.256216894,119.4175759,0.137620117,1.53820348,1.599799144
DGW,2024,2,533.1233908,0.031695028,0.012288189,3.808048674,114.7951882,0.005315493,1.619112866,1.390035643
DGW,2024,3,560.621866,0.042855391,0.015899428,3.741363572,83.5679142,0.171737079,1.770826457,1.292659736
DGW,2024,4,641.5009242,0.050140029,0.017925906,3.070885317,62.66553715,0.625851375,1.821822001,1.036621422
DGW,2025,1,483.2956132,0.034721638,0.013022394,2.743635557,77.79917503,0.141758264,1.515980773,1.051088116
DGW,2025,2,528.1348724,0.038023535,0.014656316,3.202434462,83.3120521,0.353976455,1.672550123,1.155600105
DGW,2025,3,759.4168997,0.052535167,0.019186169,2.83907487,54.25215059,0.391784502,1.800448533,0.979781857
DIG,2020,1,24.70207338,0.001491845,0.000740194,0.835208396,418.9931687,1.015350779,1.021167342,0.404582234
DIG,2020,2,205.3863223,0.016586803,0.008163277,0.99396032,59.64369907,0.820423514,1.042647986,0.476230663
DIG,2020,3,216.3368729,0.018829526,0.009438187,1.209348387,70.4919129,0.185930542,0.948917032,0.608676974
DIG,2020,4,1588.198579,0.114906093,0.051526274,1.876784806,17.44114393,0.53804107,1.470779793,0.746756539
DIG,2021,1,118.4111548,0.008970984,0.003635892,2.044277411,233.0861484,6.166109563,1.463921674,0.815767531
DIG,2021,2,123.1209709,0.010495021,0.004232663,2.205911692,208.3316904,-0.231721424,1.495030106,0.869699012
DIG,2021,3,101.8077615,0.008505176,0.003250638,2.615434193,304.4954484,-0.443013345,1.731962308,0.946431926
DIG,2021,4,1637.073276,0.127424186,0.052898047,6.573996612,59.06882814,0.596190534,1.1945959,2.867437649
DIG,2022,1,126.8446292,0.008025471,0.003704465,6.218045187,729.2386014,0.431450774,1.138213709,2.820675126
