date,mack,open,high,low,close,volume
8/18/2022,FTS,21160,21700,20600,21390,1366700
8/19/2022,FTS,21390,21850,20990,21560,934400
8/22/2022,FTS,21530,21700,21020,21330,1041200
8/23/2022,FTS,20990,21850,20940,21850,923700
8/24/2022,FTS,22040,22270,21850,22210,861600
8/25/2022,FTS,22410,22640,22130,22590,713200
8/26/2022,FTS,22700,22700,21450,21820,1182900
8/29/2022,FTS,20990,21850,20430,21850,1214000
8/30/2022,FTS,22300,22360,21740,22130,740800
8/31/2022,FTS,22020,22300,21680,21950,608900
9/5/2022,FTS,21940,22130,21590,22110,631600
9/6/2022,FTS,22130,22380,21700,21700,592700
9/7/2022,FTS,21700,21950,20430,20710,1028000
9/8/2022,FTS,20990,21110,19600,19600,940000
9/9/2022,FTS,19630,19920,18840,19920,793700
9/12/2022,FTS,20260,20260,19920,20030,360400
9/13/2022,FTS,20060,20090,19470,19970,551600
9/14/2022,FTS,19580,20770,19380,20680,860100
9/15/2022,FTS,20710,20940,20260,20360,422300
9/16/2022,FTS,20000,20360,19400,19550,451900
9/19/2022,FTS,19550,19580,18180,18180,958500
9/20/2022,FTS,18700,18870,17820,18610,714000
9/21/2022,FTS,18210,18730,18210,18500,221900
9/22/2022,FTS,18270,19300,18270,19010,596800
9/23/2022,FTS,19040,19130,18610,18730,285300
9/26/2022,FTS,18160,18440,17420,17420,949800
9/27/2022,FTS,17670,18160,17360,17470,311600
9/28/2022,FTS,17420,18040,17300,17470,572000
9/29/2022,FTS,17990,17990,16860,16860,437600
9/30/2022,FTS,16960,17990,16510,17990,1404900
10/3/2022,FTS,17880,17880,16740,16740,460900
10/4/2022,FTS,17220,17280,16680,16740,615100
10/5/2022,FTS,17360,17910,17080,17710,551000
10/6/2022,FTS,17760,17930,16510,16620,508700
10/7/2022,FTS,16620,16620,15460,15460,801500
10/10/2022,FTS,15290,16540,15270,16540,722500
10/11/2022,FTS,16540,16680,15400,15400,591900
10/12/2022,FTS,16000,16490,15610,16400,469300
10/13/2022,FTS,16400,17030,16170,16770,530500
10/14/2022,FTS,17300,17760,16960,17030,571600
10/17/2022,FTS,16870,17420,16460,17420,374500
10/18/2022,FTS,17840,17990,17250,17250,561800
10/19/2022,FTS,17470,17470,17050,17080,265400
10/20/2022,FTS,17220,17220,16680,16910,225600
10/21/2022,FTS,16460,16740,15740,15740,631500
10/24/2022,FTS,15690,15690,14670,14670,408400
10/25/2022,FTS,13650,15570,13650,14300,1250400
10/26/2022,FTS,14300,14640,13300,13300,525000
10/27/2022,FTS,13360,14220,12920,14220,863500
10/28/2022,FTS,14580,14780,13760,13760,437200
10/31/2022,FTS,13900,14240,12850,13790,510000
11/1/2022,FTS,14180,14300,13760,13760,591500
11/2/2022,FTS,13790,14140,13620,13850,349600
11/3/2022,FTS,13420,13760,13100,13250,687500
11/4/2022,FTS,13050,13080,12340,12340,854400
11/7/2022,FTS,12280,12280,11490,11490,496500
11/8/2022,FTS,10700,11210,10700,10700,1329800
11/9/2022,FTS,11210,11210,9950,9950,1031100
11/10/2022,FTS,9590,9850,9270,9270,906800
11/11/2022,FTS,8690,9360,8650,8650,2002900
11/14/2022,FTS,8110,8450,8050,8050,779200
11/15/2022,FTS,7520,7770,7520,7520,1928100
11/16/2022,FTS,7010,8030,7010,8030,4006100
11/17/2022,FTS,8450,8570,8340,8570,806800
11/18/2022,FTS,8740,9160,8370,9160,1750400
11/21/2022,FTS,9360,9730,9250,9270,1567100
11/22/2022,FTS,9190,9910,8970,9270,2166600
11/23/2022,FTS,9270,9480,8650,8650,1401400
11/24/2022,FTS,8450,8970,8260,8970,1786800
11/25/2022,FTS,9270,9590,9070,9590,1601600
11/28/2022,FTS,10120,10240,9930,10240,1771900
11/29/2022,FTS,10610,10950,9990,10780,2236300
11/30/2022,FTS,10950,11170,10440,10980,1579000
12/1/2022,FTS,11240,11630,10280,10490,2967900
12/2/2022,FTS,10280,11210,10210,11210,1990900
12/5/2022,FTS,11910,11970,11630,11970,2663300
12/6/2022,FTS,11970,12540,11340,11340,3489700
12/7/2022,FTS,11290,11880,10980,11690,2138600
12/8/2022,FTS,12080,12480,11910,12480,3319900
12/9/2022,FTS,12880,12880,12230,12540,1444300
12/12/2022,FTS,12540,12850,11690,11690,2951700
12/13/2022,FTS,11580,12480,11170,12480,2087400
12/14/2022,FTS,12880,12880,12120,12230,1282000
12/15/2022,FTS,12200,12390,11880,12080,1627000
12/16/2022,FTS,11870,12600,11870,12170,1412100
12/19/2022,FTS,12170,13000,11910,11950,2198300
12/20/2022,FTS,11910,12080,11120,11120,2449100
12/21/2022,FTS,11340,11430,10360,10360,2473300
12/22/2022,FTS,10610,11070,10290,11040,1766100
12/23/2022,FTS,10810,11170,10490,10490,785800
12/26/2022,FTS,10490,10640,9790,9790,1771900
12/27/2022,FTS,9870,10470,9790,10470,1488600
12/28/2022,FTS,10490,10780,10280,10660,1255900
12/29/2022,FTS,10550,10780,10330,10660,1037600
12/30/2022,FTS,10780,10780,10530,10730,679100
1/3/2023,FTS,10730,11460,10660,11460,1672800
1/4/2023,FTS,11630,11630,11340,11430,1173100
1/5/2023,FTS,11430,11630,11120,11430,1154600
1/6/2023,FTS,11460,11710,11340,11340,1521900
1/9/2023,FTS,11600,11600,11150,11150,544400
1/10/2023,FTS,11090,11150,10490,10780,1409600
1/11/2023,FTS,10920,11260,10750,10750,1264000
1/12/2023,FTS,10920,11120,10810,10920,795000
1/13/2023,FTS,11040,11320,10950,11240,983900
1/16/2023,FTS,11240,11460,11070,11170,694500
1/17/2023,FTS,11260,11910,11260,11910,1595800
1/18/2023,FTS,11970,12170,11780,12140,1464000
1/19/2023,FTS,12120,12480,11970,12340,1408700
1/27/2023,FTS,12510,12600,11950,11950,1525300
1/30/2023,FTS,12000,12280,11690,11910,1264700
1/31/2023,FTS,11800,12480,11750,12480,1688600
2/1/2023,FTS,12650,12740,11630,11630,2765000
2/2/2023,FTS,11630,11750,11210,11340,1473900
2/3/2023,FTS,11340,11490,11040,11170,1152200
2/6/2023,FTS,10950,11210,10810,11040,1001600
2/7/2023,FTS,11120,11340,10610,10610,1226000
2/8/2023,FTS,10780,11040,10440,10840,901400
2/9/2023,FTS,10840,11040,10660,10660,506200
2/10/2023,FTS,10660,10780,10440,10440,741800
2/13/2023,FTS,10440,10470,9790,9930,1311300
2/14/2023,FTS,10100,10210,9950,10160,375000
2/15/2023,FTS,10160,10610,10160,10380,694700
2/16/2023,FTS,10530,10840,10490,10840,663700
2/17/2023,FTS,10840,10900,10610,10730,622900
2/20/2023,FTS,10840,11460,10730,11460,1458400
2/21/2023,FTS,11580,11660,11290,11290,1439200
2/22/2023,FTS,11070,11290,10660,10660,1901400
2/23/2023,FTS,10780,10780,10210,10780,1167400
2/24/2023,FTS,10780,10840,10380,10440,473200
2/27/2023,FTS,10120,10330,9930,9930,927400
2/28/2023,FTS,10070,10290,10040,10120,620900
3/1/2023,FTS,10100,10750,9950,10700,584600
3/2/2023,FTS,10750,10750,10490,10550,380900
3/3/2023,FTS,10730,10730,10360,10360,666500
3/6/2023,FTS,10780,10860,10440,10440,663400
3/7/2023,FTS,10730,10730,10530,10660,708200
3/8/2023,FTS,10410,10900,10410,10900,900000
3/9/2023,FTS,10950,11070,10750,10860,1001100
3/10/2023,FTS,10780,10900,10660,10900,1215800
3/13/2023,FTS,10660,10980,10640,10900,1139100
3/14/2023,FTS,10980,11290,10860,11040,2653800
3/15/2023,FTS,11580,11800,11410,11800,2249400
3/16/2023,FTS,11800,12060,11690,11750,2578800
3/17/2023,FTS,11970,12000,11520,11630,1567000
3/20/2023,FTS,11540,12000,11290,11290,2107500
3/21/2023,FTS,11520,11800,11120,11800,1634700
3/22/2023,FTS,11830,12260,11800,11970,2410500
3/23/2023,FTS,11690,12460,11690,12430,2516800
3/24/2023,FTS,12710,12740,12310,12390,2517600
3/27/2023,FTS,12310,13130,12200,13130,2890400
3/28/2023,FTS,13280,13500,13000,13000,2761000
3/29/2023,FTS,13050,13810,13050,13810,2545100
3/30/2023,FTS,14180,14180,13710,14020,2838500
3/31/2023,FTS,13900,14810,13710,14580,3169700
4/3/2023,FTS,14840,15270,14500,14550,2108300
4/4/2023,FTS,14700,15370,14520,15290,2498800
4/5/2023,FTS,15030,15320,14870,15180,2484800
4/6/2023,FTS,15240,15370,14520,14720,2515800
4/7/2023,FTS,14950,15570,14640,15570,3232800
4/10/2023,FTS,15890,16400,15320,15630,2130100
4/11/2023,FTS,15660,16170,15180,16170,2310200
4/12/2023,FTS,16170,16230,15550,15660,1699400
4/13/2023,FTS,15570,15610,14980,15240,3057800
4/14/2023,FTS,15290,15770,14670,15240,2839000
4/17/2023,FTS,15180,15690,15090,15270,1221300
4/18/2023,FTS,15290,16370,15200,16370,4124400
4/19/2023,FTS,16680,17030,16250,16460,2668000
4/20/2023,FTS,16460,16570,16030,16250,1980700
4/21/2023,FTS,16370,17080,16170,16680,1950600
4/24/2023,FTS,16290,16510,15740,16000,1849700
4/25/2023,FTS,15810,15890,14870,14870,4357300
4/26/2023,FTS,14950,15740,14930,15320,1145900
4/27/2023,FTS,15660,15740,15070,15180,1017800
4/28/2023,FTS,15370,16110,15150,15890,2496200
5/4/2023,FTS,15770,16340,15550,16170,2094400
5/5/2023,FTS,16230,16230,15830,15830,921200
5/8/2023,FTS,16000,16200,15810,15920,2338400
5/9/2023,FTS,15890,15940,15460,15570,1921600
5/10/2023,FTS,15570,16000,15570,15660,1891600
5/11/2023,FTS,16310,16400,16020,16270,1828800
5/12/2023,FTS,16250,17010,15980,16680,1767000
5/15/2023,FTS,16910,17260,16530,16530,1616800
5/16/2023,FTS,16400,16680,16310,16460,960600
5/17/2023,FTS,16530,16660,16050,16080,1558200
5/18/2023,FTS,16150,17100,15920,16870,2644900
5/19/2023,FTS,16910,17100,16560,16750,1196600
5/22/2023,FTS,17010,17610,16850,17390,2779100
5/23/2023,FTS,17550,18020,17420,17610,1811400
5/24/2023,FTS,17990,18880,17640,18690,3469000
5/25/2023,FTS,18440,18690,17990,18180,1660100
5/26/2023,FTS,18270,18270,17800,18060,1381700
5/29/2023,FTS,18250,18790,18090,18560,1545800
5/30/2023,FTS,18560,19260,18250,18690,1429400
5/31/2023,FTS,18690,18880,18180,18560,1561000
6/1/2023,FTS,18560,19360,18440,19070,1862700
6/2/2023,FTS,19390,19390,18950,18970,1157600
6/5/2023,FTS,19070,19160,18310,18310,2896600
6/6/2023,FTS,18270,18950,18060,18910,2068200
6/7/2023,FTS,18970,19010,18560,18820,1609700
6/8/2023,FTS,18820,18880,18060,18060,2064600
6/9/2023,FTS,18270,18340,17740,18340,1925000
6/12/2023,FTS,18180,18340,17800,17990,1240100
6/13/2023,FTS,18120,18620,18120,18400,1479600
6/14/2023,FTS,18560,18880,18400,18400,2392700
6/15/2023,FTS,18370,18560,18270,18500,939000
6/16/2023,FTS,18750,19360,18440,18560,3040200
6/19/2023,FTS,18560,18750,18310,18530,1140800
6/20/2023,FTS,18750,19070,18620,19070,1622500
6/21/2023,FTS,19300,20060,19070,19740,2986300
6/22/2023,FTS,19840,19960,19420,19860,1684000
6/23/2023,FTS,19900,20000,19450,19860,1832600
6/26/2023,FTS,19710,19740,18720,19390,2545300
6/27/2023,FTS,19670,19670,19200,19390,936600
6/28/2023,FTS,19420,19840,19230,19360,956800
6/29/2023,FTS,19360,19390,18310,18310,1800300
6/30/2023,FTS,18120,18720,18120,18470,1231900
7/3/2023,FTS,18560,18750,18500,18660,781600
7/4/2023,FTS,18660,19510,18530,19490,1629700
7/5/2023,FTS,19670,19710,19070,19230,1266400
7/6/2023,FTS,19230,19510,18880,19140,2131800
7/7/2023,FTS,19070,19390,18790,19320,848700
7/10/2023,FTS,19580,20280,19490,19930,1912000
7/11/2023,FTS,19930,20150,19670,19840,1505100
7/12/2023,FTS,19930,20250,19670,19740,1502000
7/13/2023,FTS,19740,20120,19710,19960,1906700
7/14/2023,FTS,20090,20500,19900,20500,2203500
7/17/2023,FTS,20500,20820,20280,20440,1451300
7/18/2023,FTS,20410,20410,19960,19960,1407100
7/19/2023,FTS,20020,20350,19930,19960,1512100
7/20/2023,FTS,19960,20350,19710,19960,1340700
7/21/2023,FTS,20150,20660,19960,20500,1364900
7/24/2023,FTS,20850,20850,20370,20440,1517100
7/25/2023,FTS,20440,20660,20250,20350,1435000
7/26/2023,FTS,20350,20470,20210,20310,953500
7/27/2023,FTS,20310,20720,20020,20540,1976100
7/28/2023,FTS,20630,21200,20560,21070,2742600
7/31/2023,FTS,21070,21420,20790,21200,1413100
8/1/2023,FTS,21200,21300,20720,20720,1587100
8/2/2023,FTS,20600,20850,20500,20760,917800
8/3/2023,FTS,20660,21170,20470,20560,1119500
8/4/2023,FTS,20600,21110,20410,21110,1302100
8/7/2023,FTS,21360,21490,21240,21330,1307400
8/8/2023,FTS,21490,21520,20850,20950,1345700
8/9/2023,FTS,20980,20980,20600,20600,1326400
8/10/2023,FTS,20470,20600,20120,20150,1646200
8/11/2023,FTS,20150,20350,19710,20350,1222200
8/14/2023,FTS,20470,21110,20350,20850,1351400
8/15/2023,FTS,21070,21110,20660,20820,877900
8/16/2023,FTS,20690,20820,20470,20600,837200
8/17/2023,FTS,20820,21450,20820,21260,2270200
8/18/2023,FTS,20850,20950,19510,19510,2428600
8/21/2023,FTS,19740,19840,19100,19320,1531400
8/22/2023,FTS,19320,19900,18310,19860,2459600
8/23/2023,FTS,19930,20020,19550,19550,684700
8/24/2023,FTS,19550,20210,19510,20210,1338600
8/25/2023,FTS,20210,20540,20090,20280,1287600
8/28/2023,FTS,20280,20720,20280,20720,1248400
8/29/2023,FTS,21010,21300,20720,21070,1771000
8/30/2023,FTS,21070,22540,21010,22540,2885800
8/31/2023,FTS,23520,24090,22980,23960,3100900
9/5/2023,FTS,24480,24480,23960,24410,1945100
9/6/2023,FTS,24480,26100,24350,26100,2574400
9/7/2023,FTS,26700,27780,26410,27780,2547300
9/8/2023,FTS,27280,27940,27080,27940,1878500
9/11/2023,FTS,28580,28770,27080,27200,2412400
9/12/2023,FTS,26950,29080,26950,29080,2147400
9/13/2023,FTS,29240,29820,28420,28730,1608900
9/14/2023,FTS,28890,28890,27340,27620,1868200
9/15/2023,FTS,27370,28730,27280,27840,1829400
9/18/2023,FTS,27430,28480,27430,28190,1204400
9/19/2023,FTS,28190,28480,27550,28160,1409400
9/20/2023,FTS,28450,28990,28160,28930,1556900
9/21/2023,FTS,28990,28990,27460,27460,2478100
9/22/2023,FTS,26440,27020,25550,25550,4496100
9/25/2023,FTS,25360,25750,23780,23780,2795200
9/26/2023,FTS,24150,25430,23390,23900,3207200
9/27/2023,FTS,24730,25550,23960,25550,3305800
9/28/2023,FTS,25650,27340,25360,27340,4231900
9/29/2023,FTS,27840,28160,26850,27650,2557700
10/2/2023,FTS,27340,27900,27020,27110,1970500
10/3/2023,FTS,26600,27110,25240,26130,4196100
10/4/2023,FTS,25680,27940,25590,27940,3083300
10/5/2023,FTS,27940,28730,27140,27140,2657100
10/6/2023,FTS,27020,28320,26060,27620,2729600
10/9/2023,FTS,27620,28320,27140,28230,2294500
10/10/2023,FTS,28600,28700,27460,27460,2804400
10/11/2023,FTS,27460,29370,27340,29370,2990200
10/12/2023,FTS,29490,30580,29300,29430,2642300
10/13/2023,FTS,28930,30130,28420,30070,2693100
10/16/2023,FTS,29690,30260,28540,28800,2371500
10/17/2023,FTS,29020,29880,26790,26790,2450900
10/18/2023,FTS,27140,27590,24920,26380,4773300
10/19/2023,FTS,26380,26510,24540,24540,2572700
10/20/2023,FTS,24220,26250,23200,26250,3552400
10/23/2023,FTS,26380,26640,25140,25430,1814800
10/24/2023,FTS,25750,26060,24950,25880,1599100
10/25/2023,FTS,25900,26250,25180,25180,1731400
10/26/2023,FTS,24540,24600,23430,23430,4320300
10/27/2023,FTS,23840,24150,22250,23590,2339600
10/30/2023,FTS,23520,23900,22120,22120,1196400
10/31/2023,FTS,22310,22540,20600,20600,2821900
11/1/2023,FTS,20540,21650,20020,21610,2713200
11/2/2023,FTS,22120,23110,21860,23110,2525200
11/3/2023,FTS,23260,23390,22250,22890,2196500
11/6/2023,FTS,23010,23520,22790,23240,1259900
11/7/2023,FTS,23010,23710,22660,23260,1775800
11/8/2023,FTS,23300,24890,23240,24890,2879600
11/9/2023,FTS,25430,26230,25110,25430,2475700
11/10/2023,FTS,25200,26440,24890,25460,3382500
11/13/2023,FTS,25430,25940,24950,25940,1861200
11/14/2023,FTS,26670,26890,25880,26060,2160700
11/15/2023,FTS,27080,27080,26000,26440,2550300
11/16/2023,FTS,26190,27020,25750,27020,1889700
11/17/2023,FTS,27020,27110,25900,26030,3089900
11/20/2023,FTS,25360,27200,25360,26950,2762100
11/21/2023,FTS,27200,27550,26890,27200,1956400
11/22/2023,FTS,27200,27940,27080,27900,2304500
11/23/2023,FTS,28040,28130,25970,25970,2388200
11/24/2023,FTS,26190,26700,25490,26700,2274600
11/27/2023,FTS,26700,26830,26060,26160,855700
11/28/2023,FTS,26380,26670,25460,26670,1521700
11/29/2023,FTS,26830,27490,26830,27280,1750800
11/30/2023,FTS,27300,27590,26850,26890,1607600
12/1/2023,FTS,27200,27590,26790,27280,1316500
12/4/2023,FTS,27970,28930,27460,28290,2768100
12/5/2023,FTS,28350,28420,27840,28100,1590100
12/6/2023,FTS,28250,28450,27970,28230,1388500
12/7/2023,FTS,28250,28250,26250,27180,3834300
12/8/2023,FTS,27180,27280,26640,26830,1362800
12/11/2023,FTS,26830,27140,26100,26890,1309800
12/12/2023,FTS,26890,27140,26760,27020,560500
12/13/2023,FTS,27280,27300,26440,26700,1038000
12/14/2023,FTS,27020,27050,26600,26700,1017500
12/15/2023,FTS,26670,27300,26580,27020,1054400
12/18/2023,FTS,27050,27280,26640,27280,1185500
12/19/2023,FTS,27140,27970,27140,27970,1871600
12/20/2023,FTS,28000,28070,27720,27840,999200
12/21/2023,FTS,27690,27940,27340,27840,1304100
12/22/2023,FTS,27840,28160,27690,27970,1787100
12/25/2023,FTS,27940,28100,27280,28100,1659800
12/26/2023,FTS,28420,28420,27900,28350,1659600
12/27/2023,FTS,28420,28770,28190,28420,1302300
12/28/2023,FTS,28160,28450,28100,28450,1141200
12/29/2023,FTS,28450,28480,28160,28380,811700
1/2/2024,FTS,28580,28580,27490,27490,1294700
1/3/2024,FTS,27460,27650,27300,27650,1025700
1/4/2024,FTS,27650,28350,27460,27460,1670700
1/5/2024,FTS,27530,27780,27400,27460,729700
1/8/2024,FTS,27550,28160,27550,27900,945500
1/9/2024,FTS,27970,28730,27810,28350,1919000
1/10/2024,FTS,28350,28480,27720,27880,1010100
1/11/2024,FTS,27970,28800,27940,28290,1583800
1/12/2024,FTS,28250,28350,27750,27940,1284800
1/15/2024,FTS,27940,28190,27140,27140,1189300
1/16/2024,FTS,27140,27970,27080,27970,840200
1/17/2024,FTS,27880,29880,27880,28730,2738000
1/18/2024,FTS,28890,29880,28860,28990,1265800
1/19/2024,FTS,29240,29750,28450,28640,1402600
1/22/2024,FTS,28730,28930,28070,28830,1459600
1/23/2024,FTS,28830,29180,28670,28830,965100
1/24/2024,FTS,28830,29470,28450,28830,1233700
1/25/2024,FTS,28830,28860,28480,28600,681300
1/26/2024,FTS,28640,28990,28600,28600,593900
1/29/2024,FTS,28700,29180,28580,28730,737100
1/30/2024,FTS,28730,28860,28420,28830,915200
1/31/2024,FTS,29180,30830,29120,30450,4229600
2/1/2024,FTS,30260,30960,30260,30800,953500
2/2/2024,FTS,31090,31530,30800,30930,1078400
2/5/2024,FTS,31120,31120,30420,30930,1218600
2/6/2024,FTS,30960,31470,30770,30870,782900
2/7/2024,FTS,30870,31280,30740,30930,740100
2/15/2024,FTS,31150,31240,30700,30770,752300
2/16/2024,FTS,30890,31590,30610,30930,1208700
2/19/2024,FTS,30930,31660,30540,31660,1843600
2/20/2024,FTS,31920,33570,31780,32480,2091100
2/21/2024,FTS,32480,33180,32170,32870,1421500
2/22/2024,FTS,32870,33120,32420,32420,700000
2/23/2024,FTS,32360,32740,31150,31220,1934100
2/26/2024,FTS,31280,33370,31180,33370,1965900
2/27/2024,FTS,33630,34390,33500,33690,1289300
2/28/2024,FTS,33630,33940,33310,33880,1271100
2/29/2024,FTS,34200,36230,33500,36230,2244000
3/1/2024,FTS,36230,37820,35660,36870,1716100
3/4/2024,FTS,37060,37180,36560,36870,1221000
3/5/2024,FTS,36870,39410,36300,39350,1979900
3/6/2024,FTS,39220,39350,38270,39100,1516000
3/7/2024,FTS,39100,39980,38780,38910,1425100
3/8/2024,FTS,38970,39100,37260,37700,2620400
3/11/2024,FTS,38650,39540,38140,38710,2611700
3/12/2024,FTS,38710,39920,38650,39100,2015200
3/13/2024,FTS,39220,40110,39030,39920,2603000
3/14/2024,FTS,40050,40050,38840,39100,2940700
3/15/2024,FTS,39030,40680,38460,40680,4852400
3/18/2024,FTS,40620,40620,37880,38460,3845900
3/19/2024,FTS,38520,39350,38140,38140,909100
3/20/2024,FTS,38400,38710,37570,38520,1560500
3/21/2024,FTS,39160,39160,38520,38580,1269600
3/22/2024,FTS,38780,39920,38520,39160,2348000
3/25/2024,FTS,39160,39730,38460,38780,1208600
3/26/2024,FTS,38780,39730,38460,39470,1280800
3/27/2024,FTS,39980,39980,39160,39410,927800
3/28/2024,FTS,39920,40620,39410,40310,2917800
3/29/2024,FTS,40310,40310,39470,39540,1235200
4/1/2024,FTS,39540,40110,39030,39860,1366300
4/2/2024,FTS,39920,40430,39410,40430,2082600
4/3/2024,FTS,40680,41830,40050,40620,3082200
4/4/2024,FTS,40110,40620,39540,39670,1528300
4/5/2024,FTS,39030,39220,37000,37000,2443500
4/8/2024,FTS,37000,37760,36040,36230,2104400
4/9/2024,FTS,36420,37820,36230,37820,1431900
4/10/2024,FTS,37880,38270,37700,37820,900100
4/11/2024,FTS,37510,38460,36870,38270,1226600
4/12/2024,FTS,38780,39220,38020,39100,1327300
4/15/2024,FTS,38780,39610,36360,36360,2692100
4/16/2024,FTS,36230,36680,34330,36230,2564800
4/17/2024,FTS,36870,36870,33760,33760,1645000
4/19/2024,FTS,32170,34200,31470,31780,4702800
4/22/2024,FTS,32740,34010,32540,34010,2193600
4/23/2024,FTS,34200,34640,32800,33440,1812300
4/24/2024,FTS,33880,35600,33820,35280,2240000
4/25/2024,FTS,35090,35220,34070,34900,1566800
4/26/2024,FTS,34010,35920,34010,34640,2188600
5/2/2024,FTS,35340,35340,34070,34640,1342600
5/3/2024,FTS,35090,35920,34460,34640,1719800
5/6/2024,FTS,35470,37060,35030,37060,3165400
5/7/2024,FTS,37570,37570,36930,37510,1343400
5/8/2024,FTS,37180,38520,36930,38080,2155200
5/9/2024,FTS,38460,38650,37630,37950,1558600
5/10/2024,FTS,38140,38460,37380,38270,2459700
5/13/2024,FTS,38780,39030,37380,38140,2094300
5/14/2024,FTS,38330,38780,37700,37820,2267400
5/15/2024,FTS,40480,40480,39040,40480,5008700
5/16/2024,FTS,42000,42090,41020,41240,2411400
5/17/2024,FTS,41240,41730,41060,41380,2218200
5/20/2024,FTS,41380,41730,40840,40970,2850600
5/21/2024,FTS,40970,41560,40610,41560,3277800
5/22/2024,FTS,41690,43620,41560,42000,3277900
5/23/2024,FTS,41820,42180,41110,42180,1643600
5/24/2024,FTS,41470,42090,39490,40750,3734500
5/27/2024,FTS,40790,41290,40430,40700,1083200
5/28/2024,FTS,41110,41820,40750,41600,2132000
5/29/2024,FTS,42140,42140,40930,41110,1558400
5/30/2024,FTS,40480,40840,39720,40790,2584500
5/31/2024,FTS,41380,41690,40790,40840,1071200
6/3/2024,FTS,41290,41650,41150,41290,2018700
6/4/2024,FTS,41420,41730,41240,41290,2108000
6/5/2024,FTS,41560,42900,41290,42270,4411200
6/6/2024,FTS,42450,42900,42090,42180,2485800
6/7/2024,FTS,42540,42810,42000,42270,1522200
6/10/2024,FTS,42360,42950,42050,42230,2066600
6/11/2024,FTS,42360,42630,42000,42630,2176200
6/12/2024,FTS,42810,43530,42770,43170,2556500
6/13/2024,FTS,43750,43750,42630,42630,1847400
6/14/2024,FTS,42720,43080,39940,40390,3796600
6/17/2024,FTS,40390,41150,40390,40840,1780100
6/18/2024,FTS,41200,41380,40750,40840,1073200
6/19/2024,FTS,40840,41200,40480,40840,1309100
6/20/2024,FTS,40880,40970,39980,40390,1607800
6/21/2024,FTS,40390,40790,39850,39850,2125800
6/24/2024,FTS,39490,40120,37250,37340,4136100
6/25/2024,FTS,37970,37970,37110,37790,1061700
6/26/2024,FTS,37880,38060,37250,37700,1007000
6/27/2024,FTS,37520,37970,37250,37380,918500
6/28/2024,FTS,37700,37830,36080,36350,1862800
7/1/2024,FTS,36800,37740,36350,37740,1172400
7/2/2024,FTS,37880,39220,37880,38860,1656300
7/3/2024,FTS,39040,39040,38280,38410,1022900
7/4/2024,FTS,38410,39000,38190,38410,919000
7/5/2024,FTS,37790,38550,37700,38140,2176600
7/8/2024,FTS,38590,38590,37830,38060,1888700
7/9/2024,FTS,38190,39400,37740,39270,3546600
7/10/2024,FTS,39490,39540,38640,38640,1574300
7/11/2024,FTS,38680,39310,38500,38910,1908700
7/12/2024,FTS,38460,39040,38370,38460,1244600
7/15/2024,FTS,39130,39130,38060,38230,1061700
7/16/2024,FTS,38230,38680,37970,38140,1465500
7/17/2024,FTS,38100,38320,35900,36350,2514000
7/18/2024,FTS,36350,36750,35270,36620,2402500
